function,timestamp,total,setup,initialization,execution
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T14:40:51.365Z,357.0,185.8,166.6,4.6
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T14:12:38.044Z,368.0,196.9,169.1,2.0
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T14:45:49.010Z,170.0,88.5,79.4,2.1
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T14:57:23.405Z,347.0,183.7,161.1,2.2
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T14:20:50.921Z,372.0,187.7,179.9,4.4
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T14:52:00.837Z,433.0,209.5,221.3,2.2
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T14:34:14.448Z,365.0,188.1,174.7,2.2
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T14:19:39.759Z,370.0,195.1,172.9,2.0
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T14:03:41.225Z,365.0,193.5,169.1,2.4
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T14:42:23.673Z,356.0,179.8,173.9,2.3
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T14:28:40.690Z,366.0,195.0,168.7,2.3
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T14:50:40.251Z,360.0,193.2,164.6,2.2
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T14:46:58.420Z,389.0,195.6,190.9,2.5
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T14:44:09.851Z,362.0,199.9,160.2,1.9
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T14:15:18.680Z,356.0,186.9,166.8,2.3
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T14:29:56.453Z,364.0,184.9,176.7,2.4
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T14:59:02.150Z,367.0,198.3,166.4,2.3
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T14:56:05.067Z,362.0,185.6,174.3,2.1
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T14:11:50.988Z,351.0,185.4,163.4,2.2
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T14:00:35.037Z,374.0,201.4,170.5,2.1
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T14:04:43.722Z,371.0,197.0,171.8,2.2
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T14:55:10.597Z,369.0,196.6,170.2,2.2
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T13:13:53.141Z,371.0,193.9,174.7,2.4
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T13:50:20.480Z,352.0,187.7,162.5,1.8
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T13:37:41.162Z,472.0,259.1,208.3,4.6
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T13:47:54.586Z,373.0,198.9,171.8,2.3
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T13:33:19.567Z,369.0,185.8,181.1,2.1
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T13:10:55.284Z,159.0,78.3,78.6,2.1
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T13:26:12.093Z,396.0,215.4,178.2,2.4
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T13:51:43.965Z,362.0,192.6,167.4,2.0
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T13:12:16.105Z,194.0,109.8,82.0,2.2
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T13:14:41.162Z,364.0,192.4,167.2,4.4
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T13:59:45.773Z,363.0,193.6,166.9,2.5
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T13:49:23.460Z,399.0,214.8,179.9,4.3
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T13:46:40.359Z,383.0,207.0,173.9,2.1
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T13:41:22.624Z,360.0,190.3,167.7,2.0
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T13:34:15.634Z,372.0,201.7,168.2,2.1
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T13:17:56.888Z,359.0,183.3,173.6,2.1
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T13:53:36.102Z,361.0,192.2,166.7,2.1
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T13:39:54.765Z,378.0,198.6,177.2,2.2
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T13:21:15.676Z,365.0,188.7,174.2,2.1
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T13:29:05.789Z,176.0,89.7,83.6,2.7
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T13:16:05.660Z,394.0,205.0,186.6,2.4
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T13:42:55.939Z,337.0,172.4,162.7,1.9
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T13:31:28.345Z,376.0,188.7,185.4,1.9
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T13:30:34.548Z,354.0,181.1,170.8,2.1
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T13:35:48.844Z,359.0,184.8,171.9,2.3
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T13:20:30.346Z,384.0,186.7,193.8,3.5
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T13:27:45.187Z,373.0,194.7,176.2,2.1
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T13:54:53.523Z,362.0,191.4,168.6,2.0
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T13:23:23.169Z,362.0,196.4,163.5,2.1
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T13:56:15.662Z,381.0,205.4,173.2,2.4
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T13:45:38.555Z,372.0,198.0,169.7,4.3
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T13:44:15.927Z,361.0,182.1,176.6,2.3
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T13:19:05.420Z,355.0,196.9,155.9,2.2
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T13:24:23.354Z,364.0,178.4,183.5,2.1
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T13:38:29.821Z,374.0,190.2,181.7,2.1
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T11:36:59.424Z,363.0,193.2,167.7,2.1
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T12:01:39.896Z,361.0,187.3,171.7,2.0
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T11:51:57.228Z,199.0,114.6,82.2,2.2
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T11:31:33.856Z,363.0,191.0,169.8,2.2
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T12:03:14.226Z,361.0,183.0,175.7,2.3
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T11:46:26.532Z,376.0,199.5,172.1,4.4
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T11:44:50.297Z,358.0,193.8,162.1,2.1
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T11:11:05.826Z,358.0,189.1,166.6,2.3
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T11:34:03.589Z,360.0,186.3,171.7,2.0
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T11:09:41.060Z,353.0,184.4,166.5,2.1
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T11:03:37.525Z,366.0,189.7,174.0,2.3
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T11:30:18.397Z,378.0,200.4,175.4,2.2
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T11:02:49.796Z,374.0,186.4,185.1,2.5
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T11:40:02.426Z,416.0,207.9,205.7,2.4
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T11:38:50.635Z,368.0,192.8,173.1,2.1
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T11:15:59.050Z,401.0,199.6,199.3,2.1
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T11:50:04.067Z,395.0,186.1,204.4,4.5
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T11:08:20.760Z,368.0,201.7,164.3,2.0
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T11:29:15.546Z,368.0,193.6,172.2,2.2
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T11:43:44.834Z,372.0,197.4,170.2,4.4
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T11:22:04.493Z,167.0,73.6,90.6,2.8
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T11:20:05.230Z,174.0,86.5,84.9,2.6
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T11:55:59.884Z,178.0,90.7,84.8,2.5
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T11:54:59.153Z,167.0,79.3,85.3,2.4
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T11:57:06.440Z,392.0,202.7,187.3,2.0
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T11:53:08.761Z,357.0,181.4,173.5,2.1
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T11:36:11.214Z,175.0,89.5,83.1,2.4
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T11:06:55.986Z,346.0,180.4,163.5,2.1
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T11:00:45.678Z,381.0,186.7,191.8,2.5
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T11:17:32.087Z,359.0,188.1,168.7,2.2
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T11:47:27.444Z,376.0,191.3,182.4,2.3
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T11:23:09.633Z,376.0,202.7,171.1,2.2
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T11:58:41.870Z,181.0,94.0,84.4,2.6
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T11:49:21.577Z,343.0,178.0,163.0,2.0
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T11:14:44.069Z,364.0,193.2,168.8,2.0
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T11:59:44.162Z,401.0,189.5,209.2,2.3
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T11:41:34.221Z,164.0,81.5,78.6,3.9
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T11:11:56.867Z,371.0,188.9,179.8,2.3
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T11:26:30.055Z,368.0,198.7,167.0,2.3
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T11:18:51.291Z,357.0,182.3,172.7,2.0
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T11:27:57.577Z,351.0,184.3,162.2,4.5
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T11:32:59.588Z,360.0,186.6,171.2,2.2
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T11:13:26.527Z,158.0,89.0,67.0,2.0
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T11:24:36.822Z,341.0,173.6,165.3,2.1
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T11:05:38.878Z,241.0,144.7,93.7,2.6
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T10:16:26.520Z,355.0,189.4,163.5,2.1
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T10:33:12.984Z,355.0,186.4,166.6,2.0
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T10:35:52.442Z,368.0,191.5,173.7,2.8
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T10:19:31.500Z,372.0,197.2,172.4,2.4
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T10:04:03.117Z,356.0,190.9,163.0,2.1
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T10:27:19.212Z,364.0,189.1,172.7,2.2
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T10:06:43.132Z,368.0,193.4,172.3,2.3
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T10:42:29.419Z,356.0,187.1,166.6,2.3
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T10:36:37.546Z,376.0,197.0,176.7,2.3
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T10:26:31.800Z,238.0,148.7,87.3,2.0
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T10:15:34.166Z,173.0,86.6,84.0,2.4
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T10:30:04.466Z,376.0,203.9,169.7,2.4
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T10:22:06.723Z,380.0,191.8,186.2,2.0
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T10:57:24.044Z,352.0,181.5,168.3,2.2
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T10:39:43.975Z,170.0,86.4,81.6,2.0
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T10:20:40.384Z,356.0,182.0,171.9,2.1
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T10:41:14.333Z,372.0,193.2,176.6,2.2
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T10:34:20.197Z,353.0,192.8,158.2,2.0
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T10:09:28.960Z,479.0,223.2,253.3,2.5
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T10:05:37.004Z,161.0,79.1,79.8,2.1
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T10:28:50.056Z,363.0,179.6,179.5,3.9
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T10:00:03.807Z,373.0,207.5,163.3,2.2
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T10:17:52.322Z,380.0,192.0,185.8,2.2
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T10:58:22.621Z,181.0,92.0,86.2,2.8
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T10:53:40.719Z,358.0,201.0,154.9,2.1
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T10:23:13.041Z,347.0,182.1,162.9,2.0
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T10:14:15.798Z,367.0,196.9,167.8,2.3
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T10:11:18.459Z,184.0,84.5,96.7,2.8
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T10:00:52.773Z,374.0,199.1,172.8,2.1
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T10:38:15.437Z,378.0,194.3,181.4,2.3
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T10:48:55.015Z,376.0,203.5,170.3,2.2
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T10:07:54.862Z,175.0,94.1,78.1,2.8
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T10:31:30.538Z,378.0,205.4,170.3,2.3
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T10:44:16.105Z,352.0,181.1,168.6,2.3
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T10:24:43.398Z,374.0,187.8,184.0,2.2
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T10:12:17.933Z,171.0,83.6,85.4,2.0
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T10:55:18.761Z,180.0,94.5,83.2,2.3
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T10:45:44.527Z,362.0,193.2,166.6,2.2
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T10:02:38.135Z,360.0,183.8,173.8,2.4
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T10:52:18.401Z,368.0,195.3,170.5,2.2
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T09:43:43.532Z,366.0,183.4,180.4,2.2
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T09:41:48.104Z,377.0,207.2,167.6,2.2
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T09:51:06.823Z,372.0,198.0,172.1,1.9
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T09:56:56.360Z,353.0,179.6,171.5,1.9
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T09:48:43.865Z,373.0,192.6,176.0,4.4
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T09:54:33.138Z,349.0,188.2,158.7,2.1
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T09:40:24.749Z,382.0,204.6,175.2,2.2
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T09:50:23.402Z,417.0,208.8,205.6,2.6
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T09:45:18.309Z,391.0,211.1,177.8,2.1
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T09:47:31.755Z,339.0,178.9,158.1,2.0
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T09:42:49.855Z,389.0,221.9,162.7,4.4
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T09:39:21.863Z,418.0,234.9,181.1,2.0
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T09:55:51.742Z,367.0,192.6,172.5,1.9
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T09:58:30.093Z,355.0,185.7,167.3,2.0
aws-coldstart-ruby25-dev-memory-2048,2019-03-08T09:52:27.056Z,359.0,180.2,176.7,2.1
aws-coldstart-nodejs6-dev-memory-512,2019-03-08T15:19:40.452Z,229.0,225.0,1.0,3.0
aws-coldstart-nodejs6-dev-memory-512,2019-03-08T15:27:32.453Z,253.0,251.0,1.0,1.0
aws-coldstart-nodejs6-dev-memory-512,2019-03-08T15:15:28.816Z,469.0,467.0,0.0,2.0
aws-coldstart-nodejs6-dev-memory-512,2019-03-08T15:12:11.160Z,268.0,260.0,5.0,3.0
aws-coldstart-nodejs6-dev-memory-512,2019-03-08T15:18:04.186Z,189.0,184.0,1.0,4.0
aws-coldstart-nodejs6-dev-memory-512,2019-03-08T15:22:36.469Z,215.0,211.0,1.0,3.0
aws-coldstart-nodejs6-dev-memory-512,2019-03-08T15:23:48.039Z,421.0,418.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-512,2019-03-08T15:04:47.687Z,238.0,233.0,3.0,2.0
aws-coldstart-nodejs6-dev-memory-512,2019-03-08T15:09:43.086Z,177.0,175.0,1.0,1.0
aws-coldstart-nodejs6-dev-memory-512,2019-03-08T15:20:47.577Z,197.0,192.0,1.0,4.0
aws-coldstart-nodejs6-dev-memory-512,2019-03-08T15:25:21.888Z,443.0,439.0,1.0,3.0
aws-coldstart-nodejs6-dev-memory-512,2019-03-08T15:29:16.181Z,430.0,427.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-512,2019-03-08T15:26:37.034Z,235.0,231.0,2.0,2.0
aws-coldstart-nodejs6-dev-memory-512,2019-03-08T15:01:50.738Z,492.0,489.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-512,2019-03-08T15:16:40.822Z,442.0,429.0,1.0,12.0
aws-coldstart-nodejs6-dev-memory-512,2019-03-08T15:00:35.826Z,259.0,255.0,2.0,2.0
aws-coldstart-nodejs6-dev-memory-512,2019-03-08T15:06:07.513Z,230.0,227.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-512,2019-03-08T15:30:44.155Z,180.0,177.0,2.0,1.0
aws-coldstart-nodejs6-dev-memory-512,2019-03-08T15:13:41.311Z,199.0,194.0,2.0,3.0
aws-coldstart-nodejs6-dev-memory-512,2019-03-08T15:10:47.744Z,178.0,176.0,1.0,1.0
aws-coldstart-nodejs6-dev-memory-512,2019-03-08T14:35:48.889Z,176.0,172.0,1.0,3.0
aws-coldstart-nodejs6-dev-memory-512,2019-03-08T14:32:40.189Z,412.0,409.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-512,2019-03-08T15:03:34.230Z,417.0,412.0,1.0,4.0
aws-coldstart-nodejs6-dev-memory-512,2019-03-08T14:42:22.207Z,220.0,215.0,1.0,4.0
aws-coldstart-nodejs6-dev-memory-512,2019-03-08T15:08:00.086Z,441.0,438.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-512,2019-03-08T14:38:11.620Z,180.0,176.0,2.0,2.0
aws-coldstart-nodejs6-dev-memory-512,2019-03-08T14:23:14.188Z,257.0,253.0,1.0,3.0
aws-coldstart-nodejs6-dev-memory-512,2019-03-08T14:00:37.984Z,431.0,413.0,1.0,17.0
aws-coldstart-nodejs6-dev-memory-512,2019-03-08T14:25:57.826Z,417.0,414.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-512,2019-03-08T14:56:36.811Z,186.0,183.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-512,2019-03-08T14:10:07.538Z,253.0,248.0,2.0,3.0
aws-coldstart-nodejs6-dev-memory-512,2019-03-08T14:46:46.203Z,195.0,191.0,2.0,2.0
aws-coldstart-nodejs6-dev-memory-512,2019-03-08T14:51:59.474Z,253.0,251.0,1.0,1.0
aws-coldstart-nodejs6-dev-memory-512,2019-03-08T14:41:03.467Z,184.0,181.0,2.0,1.0
aws-coldstart-nodejs6-dev-memory-512,2019-03-08T14:15:40.137Z,228.0,224.0,2.0,2.0
aws-coldstart-nodejs6-dev-memory-512,2019-03-08T14:34:16.016Z,243.0,238.0,2.0,3.0
aws-coldstart-nodejs6-dev-memory-512,2019-03-08T14:18:28.093Z,254.0,249.0,2.0,3.0
aws-coldstart-nodejs6-dev-memory-512,2019-03-08T14:22:08.876Z,428.0,426.0,0.0,2.0
aws-coldstart-nodejs6-dev-memory-512,2019-03-08T14:07:23.972Z,206.0,204.0,1.0,1.0
aws-coldstart-nodejs6-dev-memory-512,2019-03-08T14:12:38.494Z,423.0,420.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-512,2019-03-08T14:44:00.308Z,247.0,242.0,2.0,3.0
aws-coldstart-nodejs6-dev-memory-512,2019-03-08T14:36:45.010Z,433.0,430.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-512,2019-03-08T14:45:36.686Z,432.0,429.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-512,2019-03-08T14:48:06.418Z,190.0,187.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-512,2019-03-08T14:19:36.768Z,242.0,238.0,1.0,3.0
aws-coldstart-nodejs6-dev-memory-512,2019-03-08T14:11:48.691Z,190.0,186.0,1.0,3.0
aws-coldstart-nodejs6-dev-memory-512,2019-03-08T14:24:46.694Z,439.0,436.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-512,2019-03-08T14:53:31.005Z,181.0,178.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-512,2019-03-08T14:04:55.021Z,228.0,223.0,2.0,3.0
aws-coldstart-nodejs6-dev-memory-512,2019-03-08T14:06:40.458Z,179.0,174.0,3.0,2.0
aws-coldstart-nodejs6-dev-memory-512,2019-03-08T14:28:50.683Z,241.0,238.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-512,2019-03-08T14:49:37.154Z,443.0,440.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-512,2019-03-08T14:21:02.069Z,250.0,246.0,2.0,2.0
aws-coldstart-nodejs6-dev-memory-512,2019-03-08T14:03:52.510Z,432.0,429.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-512,2019-03-08T14:14:17.477Z,186.0,183.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-512,2019-03-08T14:50:52.182Z,268.0,258.0,6.0,4.0
aws-coldstart-nodejs6-dev-memory-512,2019-03-08T14:17:09.902Z,255.0,251.0,1.0,3.0
aws-coldstart-nodejs6-dev-memory-512,2019-03-08T14:57:42.079Z,427.0,424.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-512,2019-03-08T14:02:03.249Z,253.0,249.0,1.0,3.0
aws-coldstart-nodejs6-dev-memory-512,2019-03-08T14:55:10.115Z,421.0,418.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-512,2019-03-08T14:08:51.852Z,218.0,215.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-512,2019-03-08T14:58:50.304Z,221.0,218.0,2.0,1.0
aws-coldstart-nodejs6-dev-memory-512,2019-03-08T14:27:30.583Z,242.0,238.0,2.0,2.0
aws-coldstart-nodejs6-dev-memory-512,2019-03-08T14:31:14.563Z,249.0,247.0,1.0,1.0
aws-coldstart-nodejs6-dev-memory-512,2019-03-08T14:30:27.336Z,251.0,249.0,1.0,1.0
aws-coldstart-nodejs6-dev-memory-512,2019-03-08T13:12:27.128Z,432.0,423.0,1.0,8.0
aws-coldstart-nodejs6-dev-memory-512,2019-03-08T13:44:17.266Z,445.0,442.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-512,2019-03-08T13:52:07.465Z,452.0,449.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-512,2019-03-08T13:31:48.792Z,217.0,214.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-512,2019-03-08T13:41:24.709Z,418.0,414.0,1.0,3.0
aws-coldstart-nodejs6-dev-memory-512,2019-03-08T13:40:24.260Z,433.0,430.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-512,2019-03-08T13:38:41.123Z,179.0,176.0,2.0,1.0
aws-coldstart-nodejs6-dev-memory-512,2019-03-08T13:26:11.223Z,219.0,216.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-512,2019-03-08T13:48:06.552Z,178.0,174.0,1.0,3.0
aws-coldstart-nodejs6-dev-memory-512,2019-03-08T13:19:05.128Z,235.0,230.0,2.0,3.0
aws-coldstart-nodejs6-dev-memory-512,2019-03-08T13:45:27.416Z,440.0,437.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-512,2019-03-08T13:54:25.383Z,249.0,245.0,1.0,3.0
aws-coldstart-nodejs6-dev-memory-512,2019-03-08T13:29:06.023Z,430.0,427.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-512,2019-03-08T13:27:05.748Z,190.0,186.0,1.0,3.0
aws-coldstart-nodejs6-dev-memory-512,2019-03-08T13:17:16.570Z,442.0,439.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-512,2019-03-08T13:10:41.400Z,235.0,233.0,1.0,1.0
aws-coldstart-nodejs6-dev-memory-512,2019-03-08T13:55:53.512Z,243.0,240.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-512,2019-03-08T13:16:27.350Z,179.0,176.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-512,2019-03-08T13:50:51.433Z,215.0,212.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-512,2019-03-08T13:34:19.631Z,234.0,230.0,2.0,2.0
aws-coldstart-nodejs6-dev-memory-512,2019-03-08T13:46:39.088Z,255.0,251.0,1.0,3.0
aws-coldstart-nodejs6-dev-memory-512,2019-03-08T13:33:21.120Z,258.0,253.0,2.0,3.0
aws-coldstart-nodejs6-dev-memory-512,2019-03-08T13:21:16.847Z,437.0,427.0,1.0,9.0
aws-coldstart-nodejs6-dev-memory-512,2019-03-08T13:57:18.948Z,474.0,471.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-512,2019-03-08T13:53:12.782Z,434.0,431.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-512,2019-03-08T13:23:22.927Z,184.0,181.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-512,2019-03-08T13:13:31.779Z,188.0,185.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-512,2019-03-08T13:42:43.401Z,264.0,260.0,1.0,3.0
aws-coldstart-nodejs6-dev-memory-512,2019-03-08T13:49:26.028Z,211.0,209.0,1.0,1.0
aws-coldstart-nodejs6-dev-memory-512,2019-03-08T13:30:33.113Z,235.0,232.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-512,2019-03-08T13:20:20.497Z,239.0,236.0,1.0,2.0
aws-coldstart-nodejs6-dev-memory-512,2019-03-08T13:24:11.788Z,186.0,182.0,2.0,2.0
